Date,Volume,Number of Unique Addresses,Total Transactions,Miner Revenue,Hash Rate,Difficulty,Manpool Count,Average Block Size,Google Trends,positive_news_count,neutral_news_count,negative_news_count,avg_news_sentiment_score,avg_stackex_sentiment_score,Fear & Greed Index,BTC_return,DASH_return,DOGE_return,ETH_return,LTC_return,XRP_return,Gold_return,Silver_return,Copper_return,Oil_return,DXY_return,10Y_Treasury_return,DJIA_return,SP500_return,NASDAQ_return,JP225_return,CSI300_return,SGD/USD_return,RUB/USD_return,JPY/USD_return,GBP/USD_return,EUR/USD_return,CNY/USD_return,CAD/USD_return,AUD/USD_return,is_difficulty_updated,Next_Day_BTC_Return
2/7/20,16338916796,758469,543968606,9907317.704,115793972,1.57846E+13,22016.14583,1.133437396,29,73,178,61,0.026769231,-0.046666667,42,-0.011368806,-0.01205986,0.002973662,-0.00744752,-0.005120295,0.001514318,0.006090711,0.00612144,0.006072873,0.020843843,0.001234596,-0.019061512,0.003590005,0.004541251,0.005219294,0.001095324,0.020731047,4.32E-05,0.004126645,0.005831533,0.006095597,0.001373271,-0.000805341,-0.001236609,0.001628513,0,-0.00395756
3/7/20,13078970999,758469,543968606,9907317.704,119940130.7,1.57846E+13,22016.14583,1.133437396,28,88,87,103,-0.084927698,-0.043939394,41,-0.00395756,-0.014226389,-0.01905972,-0.017459735,-0.006763715,-0.005122814,0,0,0,0,0,0,0,0,0,0.007248253,0.01931596,-0.001039626,0.003826259,-0.001181018,0.000129164,-0.001202519,0.000650448,0.001569761,0.000862114,0,0.004972275
4/7/20,12290528515,758469,543968606,9907317.704,119940130.7,1.57842E+13,22016.14583,1.133437396,26,36,31,49,-0.044538793,0,40,0.004972275,0.015360211,-0.003022453,0.016358712,0.020905083,0.00934576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.006410728
5/7/20,12903406143,509206,545310370,9907317.704,119940130.7,1.57842E+13,22016.14583,1.133437396,25,57,41,21,0.091119328,0,38,-0.006410728,-0.00364657,0,-0.006153097,-0.01113608,-0.00543305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033230564
6/7/20,17889263252,509206,545310370,9573702.526,119940130.7,1.57842E+13,22016.14583,1.227644104,29,105,102,80,0.012710105,0,40,0.033230564,0.041826037,0.13295799,0.060815898,0.056863627,0.065247941,0.002522422,0.014251274,0.011889529,-0.000492016,-0.005445939,0.022421501,0.01779779,0.015881726,0.02214231,0.01828881,0.056679259,0.000890042,-0.010446813,-0.000859938,0.000731566,0.00083201,1.41E-05,0.001519806,0.004220141,0,-0.013140376
7/7/20,13839652595,509206,545310370,9573702.526,124421541.6,1.57842E+13,22016.14583,1.227644104,29,88,276,49,0.017702421,-0.025,43,-0.013140376,-0.003349079,0.181192661,-0.010081115,-0.014676827,-0.020045888,0.008778278,0.006701284,0.007772911,-0.000246176,0.00092981,-0.049707658,-0.015096784,-0.010818532,-0.008603004,-0.00439148,0.006002341,0.00136454,-0.006348527,0.002151694,0.001599132,0.005837897,0.006853428,0.00075333,0.004116055,0,0.01902836
8/7/20,19702359883,509206,545310370,9573702.526,124421541.6,1.57842E+13,22016.14583,1.227644104,31,66,146,63,-0.017287273,0,44,0.01902836,0.037010366,0.537216828,0.031766038,0.04345734,0.107718619,0.006263191,0.024318183,0.009686166,0.00689322,-0.00464489,0.004615417,0.006840416,0.007827462,0.01436697,-0.007784279,0.016150651,-0.002478993,0.005312276,-0.002039721,0.003787773,-0.003326303,0.000624539,-0.00478465,-0.004970618,0,-0.015948231
9/7/20,18000702524,708162,546617219,9573702.526,124421541.6,1.57842E+13,22016.14583,1.227644104,30,71,129,48,0.009149597,-0.016666667,44,-0.015948231,-0.004009859,-0.074315789,-0.014813526,-0.014674274,-0.008705763,-0.00897827,-0.010429192,0.00479658,-0.031295906,0.002799924,-0.073506858,-0.013856047,-0.005643606,0.005265666,0.004039399,0.013985534,0.003286095,0.002856327,0.002689329,0.005638294,0.005669064,0.00134648,0.006421087,0.006738381,0,9.05E-05
10/7/20,16860035605,708162,546617219,9821730.664,124421541.6,1.57842E+13,22016.14583,1.208174025,28,106,113,45,0.063805303,-0.083333333,41,9.05E-05,-0.005353459,-0.200591312,-0.008357374,-0.006541457,-0.020984707,-0.000555803,0.005349001,0.020862805,0.023473002,-0.000517016,0.046280985,0.014362781,0.010466201,0.006607137,-0.010585266,-0.018104119,-0.000719043,0.006479635,0.000429139,-0.00066833,-0.004514448,0.001484739,-0.004624235,-0.004315291,0,-0.00414503
11/7/20,13249910444,708162,546617219,9821730.664,124533213.7,1.57842E+13,22016.14583,1.208174025,26,87,76,26,0.110428042,-0.0275,44,-0.00414503,0.011747756,0.084210526,-0.006335705,0.0097401,0.012811344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391255
12/7/20,14452361907,708162,546617219,9821730.664,124533213.7,1.57842E+13,22016.14583,1.208174025,27,36,44,33,0.017631858,0,41,0.00391255,-0.009365701,-0.047494096,0.011164885,-0.000917192,-0.003275412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003545059
13/7/20,17519821266,638906,547914934,9821730.664,124533213.7,1.57842E+13,22016.14583,1.208174025,29,87,84,47,0.07258945,0.043181818,43,-0.003545059,-0.000916226,-0.124517906,-0.010436944,-0.016047656,-0.009788619,0.007118257,0.038244737,0.019050858,-0.01109743,-0.001965882,0.011058404,0.00040268,-0.009362541,-0.021342299,0.022158444,0.021002546,0.000647187,0.000707464,0.00310992,0.001778647,0.001956066,0.000160841,-0.00132405,-0.001244442,0,-4.33E-05
14/7/20,18085038362,638906,547914934,9003009.805,124533213.7,1.57842E+13,22016.14583,1.259092438,30,87,82,75,0.01142623,0.026666667,43,-4.33E-05,-9.62E-05,0.036500944,0.002532936,-0.002662397,0.001178361,-0.000220886,-0.013090437,-0.008837534,0.004738216,-0.002073367,-0.039062463,0.021344526,0.013406371,0.009406385,-0.008678197,-0.009534591,0.000791422,-0.001060445,-0.003420996,-0.005997224,0.003135267,-0.000629278,-0.000911066,-0.00146325,0,-0.005450156
15/7/20,15844731575,638906,547914934,9003009.805,122915681.3,1.57842E+13,22016.14583,1.259092438,35,82,202,384,-0.246963024,-0.133333333,44,-0.005450156,-0.011733534,-0.063448695,-0.007443291,-0.011960645,-0.008540871,0.000441869,0.012030192,-0.015603499,0.022586245,-0.001869939,0.024390219,0.008539326,0.009082051,0.005902625,0.015871522,-0.01294477,-0.000582326,-0.002618542,0.000214546,0.001395021,0.005746772,8.40E-05,0.000809819,0.007044557,0,-0.006593109
16/7/20,15713967523,638906,547914934,9003009.805,122915681.3,1.73459E+13,22016.14583,1.259092438,40,396,1264,2307,-0.25016907,-0.020578231,43,-0.006593109,-0.024577439,-0.02917342,-0.020059424,-0.028732557,-0.015539437,-0.007011192,-0.009550406,0.005399697,-0.010922348,0.002810123,-0.028571438,-0.005038637,-0.003406101,-0.007266027,-0.007632896,-0.048101382,0.000963693,-0.000638615,0.003110253,0.001727226,0.000568764,0.00114731,0.006847294,0.002887394,1,0.002098616
17/7/20,13944570749,629600,549246751,9003009.805,122915681.3,1.73459E+13,22016.14583,1.259092438,31,194,413,543,-0.176000087,-0.017857143,41,0.002098616,0.004499939,0.022036728,-0.003714238,-0.002917145,0.001200708,0.005337243,0.009642495,0.000519796,-0.003926377,-0.004255278,0.026143844,-0.002347574,0.002848612,0.00280321,-0.00324718,0.006298916,-0.00186718,-0.007597274,-0.003314445,-0.002501787,-0.002195812,-6.29E-05,-0.004569386,-0.004448452,0,0.000835661
18/7/20,12252601475,629600,549246751,8257260.544,122915681.3,1.73459E+13,22016.14583,1.276202185,43,101,168,625,-0.323313535,0,44,0.000835661,-0.006297966,0.134596537,0.011645349,0.012240888,0.02604476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002923597
19/7/20,12939002784,629600,549246751,8257260.544,116374944.8,1.73459E+13,22016.14583,1.276202185,28,31,64,155,-0.2184528,0.103409091,41,0.002923597,0.014725544,-0.026202131,0.012755475,0.002990284,-0.001033375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234992
20/7/20,13755604146,629600,549246751,8257260.544,116374944.8,1.73459E+13,22016.14583,1.276202185,27,125,212,300,-0.107109262,-0.041666667,44,-0.00234992,-0.016961403,-0.042282673,-0.009788146,-0.013557757,-0.020438386,0.004202829,0.0223013,0.003809495,0.005420084,-0.001146556,-0.012738879,0.000334431,0.008406939,0.025125643,0.000927924,0.029837806,0.001806647,-0.00386349,0.00171637,0.000929973,0.004462734,-0.000426281,-0.000434205,0.003869304,0,0.022986789
21/7/20,18069581956,660884,550438348,8257260.544,116374944.8,1.73459E+13,22016.14583,1.276202185,30,94,170,75,0.019393215,0.04375,44,0.022986789,0.027701591,0.020376659,0.037533081,0.039078194,0.020111239,0.014593314,0.068226951,0.014662763,0.028179311,-0.007408944,-0.020967761,0.005979237,0.001679037,-0.008055054,0.007339733,0.002294274,0.000835005,0.004668534,-0.000963804,0.007204574,0.001374644,0.001272398,0.003689631,0.002987866,0,0.016050921
22/7/20,16532254884,660884,550438348,9764974.368,116374944.8,1.73459E+13,22016.14583,1.260738632,28,137,147,77,0.033303324,0,50,0.016050921,0.031743865,-0.006051437,0.070092847,0.030263225,0.021880716,0.011778089,0.073777758,-0.011050673,-0.001429875,-0.001576971,-0.019769298,0.006163822,0.005747082,0.002412796,-0.00579488,0.004988848,0.003781458,0.011223906,0.003322971,0.005449484,0.006574923,0.000377045,0.005733205,0.015609321,0,0.005848489
23/7/20,18146399002,660884,550438348,9764974.368,113943058.7,1.73459E+13,22016.14583,1.260738632,31,140,640,220,-0.0427278,-0.095833333,55,0.005848489,0.000924218,0.00304414,0.04766918,-0.001914644,0.020831884,0.013411298,-0.005978447,0.005501129,-0.019809112,-0.002948287,-0.021848759,-0.013090123,-0.01231986,-0.022856995,0,-0.000426286,-0.001825522,-0.006079887,-0.003098291,-6.44E-05,0.003007622,-0.002715096,0.002280747,0.000731543,0,-0.004611142
24/7/20,16552768325,660884,550438348,9764974.368,113943058.7,1.73459E+13,22016.14583,1.260738632,33,105,110,104,-0.054790596,0.119345238,53,-0.004611142,-0.017374685,-0.02276176,0.016478149,-0.014883757,-0.017000824,0.00434073,-0.005970762,-0.014532406,0.005356738,-0.002640194,0.01202744,-0.006845159,-0.0061904,-0.009390717,0,-0.043893458,0,-0.002489508,0.00310792,6.44E-05,0.002364998,-0.000629882,0.000999581,-0.005702426,0,0.014702976
25/7/20,16610070933,619497,551820942,9764974.368,113943058.7,1.73459E+13,22016.14583,1.260738632,31,31,271,30,-0.011777108,0.065,55,0.014702976,0.035021464,0.004347826,0.088968363,0.104616589,0.049267547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023566295
26/7/20,20507998997,619497,551820942,10587041.6,113943058.7,1.73459E+13,22016.14583,1.343587361,40,57,122,31,0.038014762,0.15,55,0.023566295,0.007970146,0.000309215,0.018374375,-0.016925597,0.004110204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109610071
27/7/20,35359749590,619497,551820942,10587041.6,124043956.9,1.73459E+13,22016.14583,1.343587361,56,64,187,71,-0.001168323,0,58,0.109610071,0.033598679,-0.025347759,0.038335954,0.103614892,0.040421988,0.017762057,0.073132201,0.002081902,0.007507812,-0.00815337,0.033955926,0.004339984,0.007395139,0.016702387,-0.001571747,0.005073563,0.002750218,-0.0056332,0.008012821,0.005118316,0.004871474,-0.00185582,-0.000969095,-0.00026901,0,-0.007101329
28/7/20,28766551142,619497,551820942,10587041.6,124043956.9,1.68476E+13,22016.14583,1.343587361,60,121,171,61,0.088489518,0.079017857,76,-0.007101329,0.028391404,0.013954964,-0.015106156,0.049578431,0.029529842,0.007094744,-0.008579796,0.005886413,-0.01346148,0.000960862,-0.045977103,-0.007729622,-0.006473392,-0.012735028,-0.002573919,0.008790557,0.002677735,0.00236644,0.006889242,0.007333593,0.010015816,0.003276526,0.005840335,0.008566973,1,0.017194866
29/7/20,24617249715,717842,553095438,10587041.6,124043956.9,1.68476E+13,22016.14583,1.343587361,47,93,150,65,0.022609416,0.098051948,71,0.017194866,0.024038481,-0.001563966,0.004843187,-0.007255071,0.055680775,0.004525145,0.001112607,0.000172105,0.005604277,-0.005332764,-0.003442296,0.006076398,0.012428382,0.013540605,-0.011487271,0.024243466,-0.000427183,-0.012877379,0.001473684,0.002636979,-0.004289132,-0.000930096,-0.003042603,0.000174605,0,0.000968076
30/7/20,22857247901,717842,553095438,11301864.7,124043956.9,1.68476E+13,22016.14583,1.287137022,42,93,93,86,0.014433824,0.040603741,76,0.000968076,-0.004418089,0.012218045,0.051528037,0.026664021,0.005853586,-0.005733274,-0.039229373,-0.00034415,-0.032711468,-0.002573509,-0.065630375,-0.008512569,-0.003750252,0.004255847,-0.002584213,-0.004885095,0.002886787,0,0.000735758,0.004543576,0.005467283,-8.40E-05,0.002819084,0.001599106,0,0.019102587
31/7/20,23160469766,717842,553095438,11301864.7,126308844.9,1.68476E+13,22016.14583,1.287137022,44,245,268,946,-0.230639068,0.042857143,75,0.019102587,0.014318428,-0.00185701,0.0327808,0.023922172,0.058816813,0.010554497,0.03637528,-0.015665361,0.008767593,0.00505269,-0.009242137,0.004357811,0.007670505,0.014871816,-0.028167061,0.008353596,0.002472961,-0.011523409,0.003360991,0.010428686,0.007585588,-0.001001043,-0.005279428,0.004459194,0,0.038515234
1/8/20,26075670303,717842,553095438,11301864.7,126308844.9,1.68476E+13,22016.14583,1.287137022,53,50,122,658,-0.361381687,-0.025,75,0.038515234,0.12251226,0.143875969,0.114728739,0.056813649,0.118287028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060034265
2/8/20,27410067336,616214,554422556,11301864.7,126308844.9,1.68476E+13,22016.14583,1.287137022,53,41,100,161,-0.256870861,0,80,-0.060034265,-0.082749713,-0.095689889,-0.037715461,-0.075893856,-0.00852076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017436321
3/8/20,20271713443,616214,554422556,12873862.58,126308844.9,1.68476E+13,22016.14583,1.326875364,44,68,111,109,-0.078536806,0,75,0.017436321,0.031395233,0.01588729,0.042149003,0.032263609,0.079697145,0.001630299,0.008309571,0.017138868,0.018375909,0.000106986,0.050373152,0.008932845,0.007181023,0.01466043,0.022357479,0.016243631,-0.002154218,-0.01393064,-0.01120067,-0.001231147,-0.007575649,0.00475096,0.001165573,-0.007883471,0,-0.003597261
4/8/20,21250197042,616214,554422556,12873862.58,122154894.8,1.68476E+13,22016.14583,1.326875364,40,314,132,86,0.118720113,0.105,72,-0.003597261,-0.009351141,0.043080555,0.009268359,-0.016005914,-0.030480118,0.017904349,0.066502656,-0.006361791,0.016825225,-0.001283452,-0.085257611,0.00615316,0.003611931,0.003519291,0.017043154,0.000941377,-0.00151162,0.018068258,-0.001587974,-0.001753208,-0.001611738,-0.000746237,0.00023847,-0.004050713,0,0.048289761
5/8/20,24411254471,616214,554422556,12873862.58,122154894.8,1.68476E+13,22016.14583,1.326875364,43,107,281,395,-0.167714815,0.027512592,75,0.048289761,0.063338797,-0.006223479,0.03004828,0.025683558,0.009377882,0.014941048,0.033253949,0.0076138,0.011750548,-0.005889863,0.054368928,0.013904961,0.006429743,0.005230745,-0.002605273,0.000273567,0.003091126,-0.004820333,0.003923232,0.000562746,0.004430722,0.000956176,0.007385451,0.008311393,0,0.002788024
6/8/20,23400740340,762479,555665915,12873862.58,122154894.8,1.68476E+13,22016.14583,1.326875364,46,105,181,262,-0.100170073,0.2,79,0.002788024,0.088948232,0.013378878,-0.016505944,0.002602186,0.000900129,0.010043831,0.056181801,-0.002060808,-0.005688501,-0.000430905,-0.01289129,0.006818036,0.006427695,0.009971443,-0.004294909,-0.003002799,0.001963388,0.007926024,0.000633714,0.003110937,0.004856357,0.005494505,0.002337402,0.003065305,0,-0.015136181
7/8/20,23132312867,762479,555665915,12898632.94,122154894.8,1.68476E+13,22016.14583,1.301960691,42,121,93,40,0.132734646,0.12,77,-0.015136181,-0.035747856,-0.00758427,-0.039115406,-0.032430585,-0.029382355,-0.020180368,-0.03008413,-0.039580111,-0.017401657,0.007005082,0.048507394,0.001697887,0.000633029,-0.008740478,-0.0039348,-0.011513902,0.000117764,-0.004805592,-0.000316656,0.00085474,0.000308267,-0.002558875,-0.00402454,0.004431109,0,0.013151196
8/8/20,17572057837,762479,555665915,12898632.94,122274537.2,1.68476E+13,22016.14583,1.301960691,37,47,61,41,0.011106711,0.286525974,77,0.013151196,0.011445839,-0.006510048,0.038139731,0.015436569,-0.00217876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006662101
9/8/20,17489608833,762479,555665915,12898632.94,122274537.2,1.68476E+13,22016.14583,1.301960691,39,23,31,53,-0.167983178,0.5,79,-0.006662101,-0.004373505,-0.013390313,-0.007276662,-0.017034073,-0.018260566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017332699
10/8/20,26114112569,683507,556901315,12898632.94,122274537.2,1.68476E+13,22016.14583,1.301960691,42,72,86,55,0.014323474,-0.14,78,0.017332699,-0.020264441,0.010395611,0.012188369,0.020123103,0.020807001,0.007114098,0.062325193,0.024368421,0.017467186,0.001498281,0.021352357,0.013048252,0.002742218,-0.003870693,0,0.003598931,-0.002615152,-0.007462687,-0.002534051,-0.006526859,-0.007893753,-0.002092676,-0.005108938,-0.010217121,0,-0.039365344
11/8/20,27039782640,683507,556901315,12966824.45,122274537.2,1.68476E+13,22016.14583,1.285126143,41,97,82,141,-0.04450625,0.18,84,-0.039365344,-0.070891647,-0.030008574,-0.039161395,-0.06694249,-0.034650149,-0.045346793,-0.109815714,0.004722748,-0.007868336,0.000534253,0.146341447,-0.003761205,-0.007969132,-0.016915932,0.018822298,-0.009118982,-0.000742674,0.002579979,-0.001270245,0.001909246,-0.003814905,0.000891775,0.002455138,0.000122954,0,0.015284939
12/8/20,25064548486,683507,556901315,12966824.45,122886224,1.68476E+13,22016.14583,1.285126143,39,91,133,91,-0.031109524,0.014965986,75,0.015284939,0.041153719,0.026517384,0.027972008,0.010696361,0.001690918,0.001190131,-0.003149393,0.005222878,0.025474587,-0.002029209,0.01823712,0.010471724,0.01399655,0.02127643,0.004119548,-0.0072919,0.000152492,0.00624954,-0.004981452,-0.002022606,-0.000105642,0.002227451,0.003269061,-0.001788209,0,0.017195016
13/8/20,27522199497,683507,556901315,12966824.45,122886224,1.69478E+13,22016.14583,1.285126143,39,92,306,130,-0.087955303,0.085034014,75,0.017195016,0.013574021,0.009471871,0.096458541,0.050442116,0.045193617,0.011266694,0.06700059,-0.02874963,-0.010077256,-0.001070271,0.068656721,-0.002863767,-0.002047174,0.002747831,0.01775736,-0.002567322,0.001743086,-0.009644893,-0.002876012,-0.000208417,0.00487878,0.001312664,0.005051332,0.002751498,1,-0.001295522
14/8/20,24237958589,755913,558230773,12966824.45,122886224,1.69478E+13,22016.14583,1.285126143,39,61,183,90,-0.075642814,0.291666667,78,-0.001295522,-0.017970378,0.012510662,0.020189393,-0.017114149,0.008609546,-0.010067947,-0.058821394,0.018544953,-0.005445155,-0.002571222,-0.009776578,0.001229493,-0.000171883,-0.002100992,0.001709706,0.014866366,-0.001150437,0.011878412,-0.001495567,0.001725166,0.001929828,-0.00106124,0.001815697,-0.002241495,0,0.008227395
15/8/20,23354924400,755913,558230773,12537672.54,122886224,1.69478E+13,22016.14583,1.229856109,36,37,45,36,-0.006532203,0.075,79,0.008227395,0.022062453,-0.00617804,-0.00924309,0.055938532,-0.002363677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002284355
16/8/20,20583375490,755913,558230773,12537672.54,129075393.2,1.69478E+13,22016.14583,1.229856109,37,20,21,29,-0.067904286,0.116666667,82,0.002284355,0.010115159,-0.004238485,0.000996185,0.065057128,0.012784443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030404826
17/8/20,28227687027,755913,558230773,12537672.54,129075393.2,1.69478E+13,22016.14583,1.229856109,45,73,123,39,0.06856766,0.12,83,0.030404826,0.025698805,0.019012486,-0.009809826,0.050159323,0.037150873,0.024780589,0.06054092,0.014705902,0.02094742,-0.002685285,-0.036671316,-0.00308293,0.002709842,0.010021569,-0.008270274,0.023508188,0.002007004,-0.000583303,0.004065476,0.002790246,0.003045726,-0.000840173,-0.00247603,0.006125504,0,-0.021475461
18/8/20,26043227672,739835,559488830,12537672.54,129075393.2,1.69478E+13,22016.14583,1.229856109,43,144,152,78,0.065996791,0,82,-0.021475461,-0.043803056,-0.021442495,-0.013647292,-0.022386207,-0.036407901,0.00725442,0.014687268,0.02518977,0,-0.006246654,-0.0204978,-0.002400433,0.002303389,0.007287631,-0.001977331,-0.000512894,0.001637186,-0.009192383,0.005221097,6.71E-05,0.002018975,0.002543486,0.002315195,0.003550877,0,-0.019426709
19/8/20,24502851117,739835,559488830,11920459.63,129075393.2,1.69478E+13,22016.14583,1.294059855,38,141,105,40,0.137217133,0.056666667,80,-0.019426709,-0.055030881,-0.025611838,-0.040610767,-0.053762243,-0.043061938,-0.020356143,-0.026168465,0.016156209,0.00093264,0.00671944,0.008968583,-0.003066788,-0.004404395,-0.005742646,0.002582495,-0.014976449,0.003014611,0.008025919,0.00741997,0.01114673,0.006010198,0.001587379,0.005283429,0.005516664,0,0.01021313
20/8/20,20175242945,739835,559488830,11920459.63,123363117,1.69478E+13,22016.14583,1.294059855,36,123,117,185,-0.066302824,0,75,0.01021313,0.039059912,0.010221963,0.024543425,0.01551703,0.00801732,-0.012712464,-0.007065744,-0.016230548,-0.008152771,-0.001076526,-0.045925952,0.001691756,0.003158633,0.010630302,-0.009951717,-0.012977889,-0.004176951,-0.002848795,-0.008101852,-0.010803539,-0.008734619,0.000228386,-0.0045336,-0.009632196,0,-0.024067508
21/8/20,23762425999,739835,559488830,11920459.63,123363117,1.69478E+13,22016.14583,1.294059855,35,122,109,123,0.014138418,0.059259259,81,-0.024067508,-0.044766728,-0.019080659,-0.065587984,-0.05697823,-0.040642871,0.000413655,-0.015301195,-0.019023555,-0.005636488,0.004957421,-0.006211193,0.006870997,0.003441107,0.004158882,0.00173429,0.008482024,0.002173237,-0.008277782,0.003924897,0.008354944,0.002546545,0.000636568,0.003021631,0.002515289,0,0.007706364
22/8/20,20224191306,649053,560816607,11920459.63,123363117,1.69478E+13,22016.14583,1.294059855,35,21,46,16,0.009212048,0.066666667,78,0.007706364,0.041458791,0.014441497,0.017240676,0.015698079,0.020891949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001453329
23/8/20,18482062658,649053,560816607,12250514.72,123363117,1.69478E+13,22016.14583,1.251878968,31,22,38,32,-0.085640217,-0.25,76,-0.001453329,0.005843418,-0.008134805,-0.011243704,0.005174884,-0.004048202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009408442
24/8/20,20681511755,649053,560816607,12250514.72,119993197.7,1.69478E+13,22016.14583,1.251878968,33,68,113,49,0.023746087,0,78,0.009408442,0.003404739,0.001171646,0.042821586,0.025999331,0.013416923,-0.003566642,-0.004455813,0.003089008,0.006613103,0.000536226,0.009375066,0.01353836,0.010043718,0.006004343,0.002845032,0.007842176,-0.003783645,-0.01152312,-0.002007608,-0.00954514,-0.006370403,-0.000532441,-0.000569048,-0.006209999,0,-0.034690017
25/8/20,26301509932,649053,560816607,12250514.72,119993197.7,1.7558E+13,22016.14583,1.251878968,36,44,77,73,-0.063150515,0.01875,75,-0.034690017,-0.073854451,-0.033060269,-0.059153501,-0.058179946,-0.039029743,-0.008248121,-0.012562044,0.002908503,0.017128099,-0.00300114,0.055727479,-0.002120267,0.003596351,0.007623211,0.013541564,0.001282968,0.000897039,0.001718727,-0.001058761,-0.001738944,-0.000294965,-5.53E-05,-0.002852131,0.001051475,1,0.010753745
26/8/20,22466660958,696908,562049916,12250514.72,119993197.7,1.7558E+13,22016.14583,1.251878968,33,84,205,67,0.006488483,0.012247475,76,0.010753745,0.011420104,-0.000605144,0.006419482,-0.003798049,-0.001568786,0.015116592,0.044793198,0.009723671,0.000922743,-0.000107445,0.007331373,0.002955224,0.010195626,0.017319179,-0.00025369,-0.011722192,0.001769174,-0.009399478,-0.003921569,0.006181444,0.003432097,0.001010157,0.004147683,0.004243329,0,-0.014359384
27/8/20,23240415076,696908,562049916,10690122.01,119993197.7,1.7558E+13,22016.14583,1.26882631,32,116,124,60,0.080463667,0,75,-0.014359384,-0.029570772,-0.030275507,-0.009919359,-0.039705796,-0.046776342,-0.009841797,-0.015311705,0.001858368,-0.00806634,0,0.085880665,0.00565968,0.001673044,-0.003405017,-0.003520694,0.005357884,0.002080683,-0.003690037,0.005213875,0.005142874,0.000651456,0.003919048,0.00190337,0.006346433,0,0.019349541
28/8/20,19807127588,696908,562049916,10690122.01,122017801.8,1.7558E+13,22016.14583,1.26882631,33,80,325,72,-0.00886499,0.235714286,74,0.019349541,0.019422369,0.020293475,0.034607699,0.023436207,0.028486571,0.022377186,0.022214009,0.010118035,-0.001626387,-0.006880974,-0.022788231,0.0056717,0.006732565,0.006046278,-0.014055365,0.023866384,-0.000365855,0.008012094,-0.007303906,-0.001531034,-0.001950564,-0.000619643,0.001249424,0.003435468,0,-0.003087266
29/8/20,17485597759,696908,562049916,10690122.01,122017801.8,1.7558E+13,22016.14583,1.26882631,28,34,113,40,-0.033047594,0.283333333,79,-0.003087266,0.003074282,0.004283966,0.010222463,-0.001092709,0.009009513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017784221
30/8/20,19760127945,555079,563347869,10690122.01,122017801.8,1.7558E+13,22016.14583,1.26882631,30,27,56,23,0.020117925,0.166666667,75,0.017784221,0.031979641,0.005484461,0.071199585,0.094841066,0.031100504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262012
31/8/20,22285928250,555079,563347869,12191565.47,122017801.8,1.7558E+13,22016.14583,1.171316933,30,85,130,58,0.072835897,0.06875,75,-0.00262012,-0.01586804,-0.023939394,0.015602446,-0.025692097,-0.004480027,0.001527028,0.029952903,0.015358933,-0.008377952,-0.002490022,-0.049382653,-0.007811104,-0.002194963,0.006825633,0.011235997,-0.005790331,0.005988286,0.01154769,0.010449989,0.011886742,0.008342901,0.003609934,0.003157058,0.014181763,0,0.024797763
1/9/20,27311555343,555079,563347869,12191565.47,122817197.1,1.7558E+13,22016.14583,1.171316933,13,117,118,65,0.074712667,-0.05,75,0.024797763,0.028567031,0.010866191,0.096470058,0.028945893,0.049438162,0.000304927,0.0017231,-0.01035839,0.003520247,0.002170577,-0.03030307,0.007583855,0.007525003,0.013945099,-7.30E-05,0.00537912,-0.002161141,0.004299481,-0.00443225,0.000601955,0.001743546,0.002436865,0.003475438,0.00108504,0,-0.04648472
2/9/20,28037405299,555079,563347869,12191565.47,122817197.1,1.7558E+13,22016.14583,1.171316933,12,53,149,85,-0.034026481,0.116666667,83,-0.04648472,-0.066931509,-0.041154791,-0.077583619,-0.076064407,-0.065049868,-0.017173015,-0.043424823,-0.002159829,-0.029232929,0.00552309,-0.031249953,0.015878141,0.01536591,0.009780045,0.004714312,0.000364448,0.000103393,0.003395335,0.000953996,0.002612888,-0.001324229,0.002958215,-0.001379104,-0.000340062,0,-0.102394761
